/mnt/fast/nobackup/scratch4weeks/ta01123/SPASS/
Market_audio_files/market00001.wav	44100
Market_audio_files/market00002.wav	44100
Market_audio_files/market00003.wav	44100
Market_audio_files/market00004.wav	44100
Market_audio_files/market00005.wav	44100
Market_audio_files/market00006.wav	44100
Market_audio_files/market00007.wav	44100
Market_audio_files/market00008.wav	44100
Market_audio_files/market00009.wav	44100
Market_audio_files/market00010.wav	44100
Market_audio_files/market00011.wav	44100
Market_audio_files/market00012.wav	44100
Market_audio_files/market00013.wav	44100
Market_audio_files/market00014.wav	44100
Market_audio_files/market00015.wav	44100
Market_audio_files/market00016.wav	44100
Market_audio_files/market00017.wav	44100
Market_audio_files/market00018.wav	44100
Market_audio_files/market00019.wav	44100
Market_audio_files/market00020.wav	44100
Market_audio_files/market00021.wav	44100
Market_audio_files/market00022.wav	44100
Market_audio_files/market00023.wav	44100
Market_audio_files/market00024.wav	44100
Market_audio_files/market00025.wav	44100
Market_audio_files/market00026.wav	44100
Market_audio_files/market00027.wav	44100
Market_audio_files/market00028.wav	44100
Market_audio_files/market00029.wav	44100
Market_audio_files/market00030.wav	44100
Market_audio_files/market00031.wav	44100
Market_audio_files/market00032.wav	44100
Market_audio_files/market00033.wav	44100
Market_audio_files/market00034.wav	44100
Market_audio_files/market00035.wav	44100
Market_audio_files/market00036.wav	44100
Market_audio_files/market00037.wav	44100
Market_audio_files/market00038.wav	44100
Market_audio_files/market00039.wav	44100
Market_audio_files/market00040.wav	44100
Market_audio_files/market00041.wav	44100
Market_audio_files/market00042.wav	44100
Market_audio_files/market00043.wav	44100
Market_audio_files/market00044.wav	44100
Market_audio_files/market00045.wav	44100
Market_audio_files/market00046.wav	44100
Market_audio_files/market00047.wav	44100
Market_audio_files/market00048.wav	44100
Market_audio_files/market00049.wav	44100
Market_audio_files/market00050.wav	44100
Market_audio_files/market00051.wav	44100
Market_audio_files/market00052.wav	44100
Market_audio_files/market00053.wav	44100
Market_audio_files/market00054.wav	44100
Market_audio_files/market00055.wav	44100
Market_audio_files/market00056.wav	44100
Market_audio_files/market00057.wav	44100
Market_audio_files/market00058.wav	44100
Market_audio_files/market00059.wav	44100
Market_audio_files/market00060.wav	44100
Market_audio_files/market00061.wav	44100
Market_audio_files/market00062.wav	44100
Market_audio_files/market00063.wav	44100
Market_audio_files/market00064.wav	44100
Market_audio_files/market00065.wav	44100
Market_audio_files/market00066.wav	44100
Market_audio_files/market00067.wav	44100
Market_audio_files/market00068.wav	44100
Market_audio_files/market00069.wav	44100
Market_audio_files/market00070.wav	44100
Market_audio_files/market00071.wav	44100
Market_audio_files/market00072.wav	44100
Market_audio_files/market00073.wav	44100
Market_audio_files/market00074.wav	44100
Market_audio_files/market00075.wav	44100
Market_audio_files/market00076.wav	44100
Market_audio_files/market00077.wav	44100
Market_audio_files/market00078.wav	44100
Market_audio_files/market00079.wav	44100
Market_audio_files/market00080.wav	44100
Market_audio_files/market00081.wav	44100
Market_audio_files/market00082.wav	44100
Market_audio_files/market00083.wav	44100
Market_audio_files/market00084.wav	44100
Market_audio_files/market00085.wav	44100
Market_audio_files/market00086.wav	44100
Market_audio_files/market00087.wav	44100
Market_audio_files/market00088.wav	44100
Market_audio_files/market00089.wav	44100
Market_audio_files/market00090.wav	44100
Market_audio_files/market00091.wav	44100
Market_audio_files/market00092.wav	44100
Market_audio_files/market00093.wav	44100
Market_audio_files/market00094.wav	44100
