/mnt/fast/nobackup/scratch4weeks/ta01123/SPASS/
Square_audio_files/square00001.wav	44100
Square_audio_files/square00002.wav	44100
Square_audio_files/square00003.wav	44100
Square_audio_files/square00004.wav	44100
Square_audio_files/square00005.wav	44100
Square_audio_files/square00006.wav	44100
Square_audio_files/square00007.wav	44100
Square_audio_files/square00008.wav	44100
Square_audio_files/square00009.wav	44100
Square_audio_files/square00010.wav	44100
Square_audio_files/square00011.wav	44100
Square_audio_files/square00012.wav	44100
Square_audio_files/square00013.wav	44100
Square_audio_files/square00014.wav	44100
Square_audio_files/square00015.wav	44100
Square_audio_files/square00016.wav	44100
Square_audio_files/square00017.wav	44100
Square_audio_files/square00018.wav	44100
Square_audio_files/square00019.wav	44100
Square_audio_files/square00020.wav	44100
Square_audio_files/square00021.wav	44100
Square_audio_files/square00022.wav	44100
Square_audio_files/square00023.wav	44100
Square_audio_files/square00024.wav	44100
Square_audio_files/square00025.wav	44100
Square_audio_files/square00026.wav	44100
Square_audio_files/square00027.wav	44100
Square_audio_files/square00028.wav	44100
Square_audio_files/square00029.wav	44100
Square_audio_files/square00030.wav	44100
Square_audio_files/square00031.wav	44100
Square_audio_files/square00032.wav	44100
Square_audio_files/square00033.wav	44100
Square_audio_files/square00034.wav	44100
Square_audio_files/square00035.wav	44100
Square_audio_files/square00036.wav	44100
Square_audio_files/square00037.wav	44100
Square_audio_files/square00038.wav	44100
Square_audio_files/square00039.wav	44100
Square_audio_files/square00040.wav	44100
Square_audio_files/square00041.wav	44100
Square_audio_files/square00042.wav	44100
Square_audio_files/square00043.wav	44100
Square_audio_files/square00044.wav	44100
Square_audio_files/square00045.wav	44100
Square_audio_files/square00046.wav	44100
Square_audio_files/square00047.wav	44100
Square_audio_files/square00048.wav	44100
Square_audio_files/square00049.wav	44100
Square_audio_files/square00050.wav	44100
Square_audio_files/square00051.wav	44100
Square_audio_files/square00052.wav	44100
Square_audio_files/square00053.wav	44100
Square_audio_files/square00054.wav	44100
Square_audio_files/square00055.wav	44100
Square_audio_files/square00056.wav	44100
Square_audio_files/square00057.wav	44100
Square_audio_files/square00058.wav	44100
Square_audio_files/square00059.wav	44100
Square_audio_files/square00060.wav	44100
Square_audio_files/square00061.wav	44100
Square_audio_files/square00062.wav	44100
Square_audio_files/square00063.wav	44100
